customer,frequency,recency,monetary_value,R_Quartile,F_Quartile,M_Quartile,RFMClass
15607.0,13,336,104.76,4,4,4,444
15608.0,60,28,1093.68,2,2,2,222
15609.0,16,184,298.48,4,4,4,444
15610.0,6,51,112.46,3,4,4,344
15611.0,41,9,1570.45,1,3,2,132
15612.0,6,36,195.15,2,4,4,244
15615.0,423,10,10399.74,1,1,1,111
15618.0,44,32,776.85,2,2,2,222
15619.0,3,10,336.4,1,4,3,143
15620.0,100,56,1553.1800000000003,3,1,2,312
15621.0,16,4,1293.03,1,4,2,142
15622.0,185,43,3709.5600000000004,2,1,1,211
15623.0,19,141,301.03,3,3,4,334
15624.0,34,116,588.1300000000001,3,3,3,333
15625.0,64,103,1534.2599999999998,3,2,2,322
15626.0,49,74,675.8000000000001,3,2,2,322
15628.0,155,4,2870.2400000000002,1,1,1,111
15630.0,60,45,1186.3500000000004,2,2,2,222
15632.0,167,15,3285.310000000001,1,1,1,111
15634.0,15,17,243.55000000000004,1,4,4,144
15636.0,25,89,724.76,3,3,2,332
15637.0,15,52,223.35999999999999,3,4,4,344
15639.0,25,134,425.32,3,3,3,333
15640.0,476,4,12416.11,1,1,1,111
15641.0,119,105,1887.2,3,1,1,311
15643.0,33,191,664.0000000000001,4,3,2,432
15644.0,232,166,803.54,4,1,2,412
15645.0,51,18,611.59,2,2,3,223
15646.0,35,157,447.64000000000004,4,3,3,433
15648.0,24,204,639.5,4,3,3,433
15649.0,2,336,816.0,4,4,2,442
15651.0,32,36,646.3000000000001,2,3,3,233
15652.0,21,91,337.73999999999995,3,3,3,333
15653.0,6,92,877.4400000000002,3,4,2,342
15654.0,21,9,922.5300000000001,1,3,2,132
15655.0,34,243,560.6700000000001,4,3,3,433
15656.0,47,45,748.5000000000001,2,2,2,222
15657.0,1,22,30.0,2,4,4,244
15658.0,48,190,1024.1,4,2,2,422
15659.0,11,43,306.45000000000005,2,4,3,243
15660.0,90,25,1600.8600000000001,2,2,2,222
15661.0,5,317,309.80000000000007,4,4,3,443
15663.0,9,106,138.14,3,4,4,344
15664.0,17,50,386.42999999999995,2,4,3,243
15665.0,115,168,2222.2099999999996,4,1,1,411
15667.0,13,39,301.32,2,4,4,244
15668.0,1,217,76.32000000000002,4,4,4,444
15669.0,33,40,684.3400000000001,2,3,2,232
15670.0,12,296,173.05,4,4,4,444
15671.0,78,18,2657.13,2,2,1,221
15673.0,138,88,2726.2300000000005,3,1,1,311
15674.0,113,73,2111.8900000000003,3,1,1,311
15675.0,21,81,323.69,3,3,3,333
15676.0,202,18,3435.76,2,1,1,211
15677.0,33,49,657.23,2,3,3,233
15678.0,12,52,352.70000000000005,3,4,3,343
15679.0,110,24,781.28,2,1,2,212
15680.0,78,9,1333.68,1,2,2,122
15681.0,53,25,1426.1599999999999,2,2,2,222
15683.0,10,117,193.75,3,4,4,344
15687.0,166,8,2993.1000000000004,1,1,1,111
15689.0,9,119,254.1,3,4,4,344
15690.0,19,4,239.76,1,3,4,134
15691.0,2,252,136.8,4,4,4,444
15692.0,12,28,191.04000000000005,2,4,4,244
15694.0,77,0,6464.400000000001,1,2,1,121
15695.0,22,266,409.98,4,3,3,433
15696.0,168,33,2711.11,2,1,1,211
15699.0,18,17,309.65,1,3,3,133
15700.0,86,172,696.6800000000001,4,2,2,422
15701.0,230,2,1529.0,1,1,2,112
15703.0,5,264,211.5,4,4,4,444
15704.0,117,140,2293.6199999999994,3,1,1,311
15705.0,6,201,143.10000000000002,4,4,4,444
15706.0,55,63,1060.5600000000002,3,2,2,322
15707.0,205,35,916.98,2,1,2,212
15708.0,273,40,3235.25,2,1,1,211
15709.0,6,283,133.25,4,4,4,444
15712.0,53,9,1072.3600000000004,1,2,2,122
15713.0,19,143,356.7,4,3,3,433
15714.0,34,11,330.0300000000001,1,3,3,133
15716.0,117,145,1101.11,4,1,2,412
15717.0,7,234,150.30000000000004,4,4,4,444
15719.0,930,32,5028.42,2,1,1,211
15720.0,128,24,598.73,2,1,3,213
15721.0,84,11,471.4,1,2,3,123
15722.0,67,35,2211.21,2,2,1,221
15723.0,38,364,190.7,4,3,4,434
15724.0,11,201,218.25000000000003,4,4,4,444
15725.0,32,15,415.25,1,3,3,133
15727.0,301,16,5159.0599999999995,1,1,1,111
15729.0,5,212,85.0,4,4,4,444
15730.0,70,65,1120.8800000000003,3,2,2,322
15732.0,14,212,294.12,4,4,4,444
15733.0,10,282,162.3,4,4,4,444
15734.0,26,114,1339.4499999999998,3,3,2,332
15737.0,71,14,1188.1200000000001,1,2,2,122
15738.0,173,18,4812.42,2,1,1,211
15739.0,8,66,449.12,3,4,3,343
15740.0,9,49,154.88,2,4,4,244
15743.0,86,16,775.9600000000003,1,2,2,122
15744.0,3,77,34.8,3,4,4,344
15745.0,62,19,1094.5900000000001,2,2,2,222
15746.0,28,134,196.88000000000002,3,3,4,334
15747.0,90,12,946.64,1,2,2,122
15748.0,20,40,144.35999999999999,2,3,4,234
15749.0,10,235,44534.3,4,4,1,441
15750.0,291,2,2463.05,1,1,1,111
15752.0,405,39,2626.6000000000004,2,1,1,211
15753.0,1,304,79.2,4,4,4,444
15754.0,28,51,458.57000000000005,3,3,3,333
15755.0,141,10,2364.25,1,1,1,111
15756.0,191,61,528.01,3,1,3,313
15757.0,45,65,714.4200000000001,3,2,2,322
15758.0,9,24,205.25000000000003,2,4,4,244
15759.0,7,218,253.04000000000002,4,4,4,444
15762.0,37,65,583.7500000000001,3,3,3,333
15763.0,61,31,1086.9200000000003,2,2,2,222
15764.0,180,88,3279.9700000000003,3,1,1,311
15766.0,11,64,315.06,3,4,3,343
15768.0,27,115,621.8299999999999,3,3,3,333
15769.0,130,7,56252.72,1,1,1,111
15773.0,10,5,635.68,1,4,3,143
15774.0,25,68,270.8,3,3,4,334
15775.0,7,245,104.9,4,4,4,444
15776.0,18,133,241.62,3,3,4,334
15777.0,21,241,1047.11,4,3,2,432
15780.0,29,183,475.28,4,3,3,433
15781.0,20,25,345.46,2,3,3,233
15782.0,43,9,2614.7400000000002,1,2,1,121
15783.0,14,10,246.29999999999998,1,4,4,144
15785.0,83,32,2328.97,2,2,1,221
15786.0,266,46,4919.0,2,1,1,211
15787.0,200,26,933.26,2,1,2,212
15789.0,25,358,351.3,4,3,3,433
15790.0,34,10,218.75,1,3,4,134
15791.0,75,43,1612.69,2,2,2,222
15793.0,12,14,965.61,1,4,2,142
15795.0,42,149,610.01,4,2,3,423
15796.0,131,1,2707.61,1,1,1,111
15797.0,7,113,2192.4,3,4,1,341
15799.0,98,75,884.1400000000001,3,2,2,322
15800.0,117,107,696.8900000000001,3,1,2,312
15801.0,64,46,1063.9499999999998,2,2,2,222
15803.0,8,51,415.82000000000005,3,4,3,343
15804.0,263,0,4206.39,1,1,1,111
15805.0,299,23,5488.18,2,1,1,211
15806.0,31,46,784.58,2,3,2,232
15807.0,48,50,903.9000000000001,2,2,2,222
15808.0,195,306,3651.27,4,1,1,411
15809.0,35,36,515.77,2,3,3,233
15810.0,89,78,1391.98,3,2,2,322
15811.0,133,22,2218.62,2,1,1,211
15812.0,41,107,1801.14,3,3,1,331
15813.0,40,207,1303.9099999999999,4,3,2,432
15814.0,72,16,1945.33,1,2,1,121
15815.0,49,63,2100.6,3,2,1,321
15819.0,123,49,1905.4500000000003,2,1,1,211
15820.0,17,319,206.98,4,4,4,444
15821.0,62,44,570.9600000000003,2,2,3,223
15822.0,33,3,885.47,1,3,2,132
15825.0,20,172,532.9399999999999,4,3,3,433
15826.0,68,56,1654.31,3,2,1,321
15827.0,115,73,1836.0900000000001,3,1,1,311
15829.0,51,99,636.1400000000001,3,2,3,323
15830.0,39,37,576.0,2,3,3,233
15831.0,66,58,794.6400000000001,3,2,2,322
15832.0,54,254,836.79,4,2,2,422
15834.0,268,70,2222.6499999999996,3,1,1,311
15835.0,50,44,954.09,2,2,2,222
15836.0,10,50,137.37,2,4,4,244
15837.0,24,64,391.98,3,3,3,333
15838.0,167,11,33643.08,1,1,1,111
15839.0,62,33,1048.49,2,2,2,222
15840.0,27,58,355.56000000000006,3,3,3,333
15841.0,47,72,1224.0600000000002,3,2,2,322
15843.0,8,303,118.95000000000002,4,4,4,444
15844.0,11,46,130.74,2,4,4,244
15845.0,138,17,3711.7700000000004,1,1,1,111
15847.0,22,38,389.27,2,3,3,233
15850.0,93,19,234.88,2,2,4,224
15852.0,22,186,160.70999999999995,4,3,4,434
15853.0,30,51,110.8,3,3,4,334
15854.0,138,4,2969.12,1,1,1,111
15855.0,80,136,712.24,3,2,2,322
15856.0,627,4,16142.380000000001,1,1,1,111
15857.0,14,18,297.0,2,4,4,244
15858.0,188,15,1427.5700000000002,1,1,2,112
15860.0,139,40,965.1600000000001,2,1,2,212
15861.0,540,12,3146.92,1,1,1,111
15862.0,147,8,832.88,1,1,2,112
15863.0,18,25,68.84,2,3,4,234
15864.0,20,22,1936.3200000000002,2,3,1,231
15865.0,40,40,895.13,2,3,2,232
15866.0,43,101,211.89,3,2,4,324
15867.0,457,5,3803.6000000000004,1,1,1,111
15869.0,15,277,149.63999999999996,4,4,4,444
15870.0,74,32,351.44,2,2,3,223
15872.0,108,14,316.25,1,1,3,113
15874.0,120,63,4405.88,3,1,1,311
15877.0,126,1,490.33,1,1,3,113
15880.0,96,369,329.03,4,2,3,423
15881.0,29,312,501.38999999999993,4,3,3,433
15882.0,22,198,514.0799999999998,4,3,3,433
15883.0,49,2,396.47999999999996,1,2,3,123
15885.0,16,93,349.35,3,4,3,343
15886.0,12,60,181.09,3,4,4,344
15888.0,10,80,162.64000000000001,3,4,4,344
15889.0,83,156,400.77000000000004,4,2,3,423
15891.0,59,226,509.13,4,2,3,423
15894.0,36,253,257.59999999999997,4,3,4,434
15895.0,11,149,179.17000000000002,4,4,4,444
15897.0,22,194,208.58999999999997,4,3,4,434
15898.0,84,1,1383.8299999999997,1,2,2,122
15899.0,4,368,56.25,4,4,4,444
15900.0,47,23,337.28,2,2,3,223
15901.0,109,16,349.74999999999994,1,1,3,113
15903.0,74,9,5126.76,1,2,1,121
15904.0,30,8,164.68,1,3,4,134
15906.0,150,19,1567.69,2,1,2,212
15907.0,225,3,881.87,1,1,2,112
15909.0,7,173,191.94000000000003,4,4,4,444
15910.0,266,0,1228.88,1,1,2,112
15912.0,19,178,264.62000000000006,4,3,4,434
15916.0,151,16,1502.8600000000001,1,1,2,112
15917.0,12,247,123.10000000000001,4,4,4,444
15918.0,40,190,334.23,4,3,3,433
15919.0,122,19,525.69,2,1,3,213
15920.0,58,154,163.54999999999998,4,2,4,424
15921.0,24,172,323.03,4,3,3,433
15922.0,11,373,369.50000000000006,4,4,3,443
15923.0,21,372,127.08,4,3,4,434
15925.0,12,194,207.15000000000003,4,4,4,444
15930.0,21,67,426.6300000000001,3,3,3,333
15932.0,115,4,2495.8700000000003,1,1,1,111
15933.0,74,21,1107.4600000000003,2,2,2,222
15935.0,11,239,108.04,4,4,4,444
15937.0,7,64,145.35,3,4,4,344
15938.0,18,112,404.58,3,3,3,333
15939.0,75,89,6100.01,3,2,1,321
15940.0,1,311,35.8,4,4,4,444
15942.0,14,133,337.43999999999994,3,4,3,343
15944.0,6,276,325.09999999999997,4,4,3,443
15945.0,2,365,181.0,4,4,4,444
15947.0,29,82,1708.2400000000002,3,3,1,331
15948.0,60,8,955.24,1,2,2,122
15949.0,19,16,364.71999999999997,1,3,3,133
15950.0,97,31,1744.71,2,2,1,221
15951.0,41,8,708.22,1,3,2,132
15952.0,84,33,781.9100000000002,2,2,2,222
15953.0,97,15,1657.2800000000002,1,2,1,121
15955.0,183,24,4416.26,2,1,1,211
15957.0,42,31,428.89,2,2,3,223
15958.0,7,74,104.35000000000001,3,4,4,344
15963.0,28,19,470.76,2,3,3,233
15965.0,111,17,808.8700000000002,1,1,2,112
15967.0,80,23,397.68,2,2,3,223
15969.0,20,2,666.0999999999999,1,3,2,132
15970.0,11,303,314.1,4,4,3,443
15971.0,34,17,4194.9,1,3,1,131
15973.0,4,366,307.82,4,4,3,443
15974.0,176,39,3442.15,2,1,1,211
15975.0,24,84,371.01,3,3,3,333
15976.0,96,165,427.6400000000001,4,2,3,423
15977.0,65,17,1054.73,1,2,2,122
15978.0,49,77,1098.78,3,2,2,322
15980.0,43,88,2398.86,3,2,1,321
15981.0,97,24,3408.4800000000005,2,2,1,221
15983.0,112,22,1465.12,2,1,2,212
15984.0,258,2,2780.63,1,1,1,111
15985.0,37,123,1142.42,3,3,2,332
15986.0,14,30,168.12000000000003,2,4,4,244
15987.0,128,12,1432.77,1,1,2,112
15988.0,26,19,156.78,2,3,4,234
15990.0,52,44,792.11,2,2,2,222
15992.0,3,3,41.989999999999995,1,4,4,144
15993.0,542,8,2768.97,1,1,1,111
15994.0,32,54,414.27,3,3,3,333
15996.0,127,88,1032.5800000000002,3,1,2,312
15998.0,504,36,3080.2200000000003,2,1,1,211
16000.0,9,2,12393.7,1,4,1,141
16003.0,103,29,2735.3700000000003,2,1,1,211
16005.0,201,12,578.71,1,1,3,113
16006.0,8,211,101.4,4,4,4,444
16007.0,381,47,1693.81,2,1,1,211
16008.0,33,23,478.78,2,3,3,233
16009.0,82,22,972.11,2,2,2,222
16010.0,79,245,392.4000000000001,4,2,3,423
16011.0,210,8,3352.9600000000005,1,1,1,111
16012.0,94,35,1415.29,2,2,2,222
16013.0,139,3,37130.600000000006,1,1,1,111
16014.0,138,37,646.8299999999999,2,1,3,213
16015.0,180,3,704.26,1,1,2,112
16016.0,224,3,1465.5100000000002,1,1,2,112
16017.0,32,47,211.88,2,3,4,234
16018.0,28,39,408.90000000000003,2,3,3,233
16019.0,160,46,3786.2400000000002,2,1,1,211
16020.0,46,16,851.01,1,2,2,122
16022.0,71,260,602.6300000000001,4,2,3,423
16023.0,101,46,719.8100000000001,2,1,2,212
16024.0,61,12,245.74999999999997,1,2,4,124
16025.0,28,29,439.66,2,3,3,233
16026.0,32,43,236.09,2,3,4,234
16027.0,16,91,934.62,3,4,2,342
16029.0,240,38,72708.09,2,1,1,211
16030.0,29,309,331.23999999999995,4,3,3,433
16031.0,98,92,547.9000000000001,3,2,3,323
16033.0,1128,5,8778.82,1,1,1,111
16034.0,22,196,437.70000000000005,4,3,3,433
16036.0,55,87,758.9200000000002,3,2,2,322
16037.0,39,269,855.0200000000002,4,3,2,432
16038.0,26,7,471.78,1,3,3,133
16040.0,65,65,1313.55,3,2,2,322
16041.0,6,30,3166.3999999999996,2,4,1,241
16042.0,70,22,1177.4699999999998,2,2,2,222
16043.0,39,37,773.9900000000004,2,3,2,232
16045.0,83,119,1340.7,3,2,2,322
16048.0,8,373,256.44000000000005,4,4,4,444
16049.0,299,40,1074.81,2,1,2,212
16050.0,10,173,137.9,4,4,4,444
16052.0,34,54,362.06,3,3,3,333
16053.0,84,32,1511.9500000000003,2,2,2,222
16054.0,70,145,783.9000000000001,4,2,2,422
16055.0,8,220,134.8,4,4,4,444
16056.0,66,45,650.7500000000001,2,2,3,223
16057.0,121,16,2263.12,1,1,1,111
16059.0,178,65,1453.16,3,1,2,312
16062.0,64,9,1153.62,1,2,2,122
16063.0,23,260,335.32000000000005,4,3,3,433
16065.0,73,365,367.14,4,2,3,423
16066.0,101,16,1521.0400000000002,1,1,2,112
16070.0,33,22,852.1500000000001,2,3,2,232
16071.0,21,44,326.24,2,3,3,233
16072.0,23,288,584.32,4,3,3,433
16073.0,1,297,122.4,4,4,4,444
16076.0,129,3,2234.7300000000005,1,1,1,111
16078.0,1,283,79.2,4,4,4,444
16079.0,21,16,1352.0000000000002,1,3,2,132
16080.0,10,81,217.16000000000003,3,4,4,344
16081.0,223,56,2799.42,3,1,1,311
16083.0,31,100,1317.6200000000003,3,3,2,332
16084.0,38,299,436.18000000000006,4,3,3,433
16085.0,167,23,981.51,2,1,2,212
16086.0,39,59,1121.39,3,3,2,332
16091.0,18,154,315.06000000000006,4,3,3,433
16092.0,51,114,817.8599999999999,3,2,2,322
16093.0,1,106,17.0,3,4,4,344
16094.0,63,11,1078.2300000000002,1,2,2,122
16096.0,12,264,320.62,4,4,3,443
16097.0,10,240,185.04999999999998,4,4,4,444
16098.0,67,87,2005.6299999999999,3,2,1,321
16099.0,39,50,731.9000000000001,2,3,2,232
16101.0,76,70,1290.6999999999998,3,2,2,322
16102.0,57,42,1842.14,2,2,1,221
16103.0,48,7,1429.6399999999999,1,2,2,122
16104.0,28,61,298.21,3,3,4,334
16105.0,13,248,336.96000000000004,4,4,3,443
16106.0,6,65,108.38,3,4,4,344
16107.0,31,17,3204.1599999999994,1,3,1,131
16108.0,48,84,842.5,3,2,2,322
16109.0,18,218,611.8799999999999,4,3,3,433
16110.0,342,45,1320.9499999999998,2,1,2,212
16112.0,16,143,195.74,4,4,4,444
16113.0,30,183,161.37999999999997,4,3,4,434
16114.0,8,170,135.75000000000003,4,4,4,444
16115.0,279,9,1660.8799999999999,1,1,1,111
16116.0,34,211,612.7800000000002,4,3,3,433
16117.0,30,189,232.21,4,3,4,434
16119.0,16,8,423.36,1,4,3,143
16120.0,30,59,1309.1400000000003,3,3,2,332
16121.0,204,57,854.6600000000001,3,1,2,312
16122.0,38,73,684.4200000000001,3,3,2,332
16123.0,16,51,307.78000000000003,3,4,3,343
16124.0,11,317,249.00000000000003,4,4,4,444
16125.0,13,367,289.35,4,4,4,444
16126.0,117,29,6287.770000000001,2,1,1,211
16127.0,40,39,656.25,2,3,3,233
16128.0,89,17,1880.2200000000003,1,2,1,121
16131.0,78,51,3506.5400000000004,3,2,1,321
16133.0,338,3,14589.04,1,1,1,111
16134.0,35,21,618.0899999999999,2,3,3,233
16135.0,21,262,517.55,4,3,3,433
16136.0,37,59,709.3799999999999,3,3,2,332
16139.0,31,18,635.4099999999999,2,3,3,233
16140.0,35,65,725.1800000000001,3,3,2,332
16141.0,30,88,620.4,3,3,3,333
16142.0,37,249,535.3399999999999,4,3,3,433
16143.0,117,3,2424.9400000000005,1,1,1,111
16144.0,1,246,175.2,4,4,4,444
16145.0,224,8,3799.4900000000002,1,1,1,111
16146.0,29,157,734.13,4,3,2,432
16147.0,22,133,375.0,3,3,3,333
16148.0,1,296,76.32000000000002,4,4,4,444
16149.0,18,4,280.52000000000004,1,3,4,134
16150.0,117,42,2053.0200000000004,2,1,1,211
16152.0,29,268,1829.0400000000002,4,3,1,431
16153.0,89,49,1824.2300000000002,2,2,1,221
16156.0,128,8,3092.040000000001,1,1,1,111
16157.0,18,15,656.6899999999999,1,3,3,133
16159.0,14,281,348.20000000000005,4,4,3,443
16160.0,20,65,1025.44,3,3,2,332
16161.0,471,1,5533.670000000001,1,1,1,111
16162.0,2,252,37.4,4,4,4,444
16163.0,6,232,856.6,4,4,2,442
16164.0,34,17,822.4800000000001,1,3,2,132
16168.0,98,10,3787.6000000000004,1,2,1,121
16169.0,85,8,1822.9700000000005,1,2,1,121
16170.0,125,50,1885.0500000000004,2,1,1,211
16171.0,3,59,73.19999999999999,3,4,4,344
16172.0,69,95,1140.2099999999998,3,2,2,322
16173.0,84,15,1418.3200000000002,1,2,2,122
16174.0,23,126,1009.5500000000001,3,3,2,332
16175.0,58,94,1037.5900000000001,3,2,2,322
16177.0,15,50,331.95,2,4,3,243
16178.0,8,138,197.89999999999998,3,4,4,344
16179.0,11,60,215.83,3,4,4,344
16180.0,162,100,10254.18,3,1,1,311
16181.0,11,73,305.5400000000001,3,4,3,343
16182.0,28,72,6617.650000000001,3,3,1,331
16183.0,15,67,338.7100000000001,3,4,3,343
16184.0,45,64,1158.7900000000002,3,2,2,322
16185.0,31,16,529.41,1,3,3,133
16186.0,218,22,4006.94,2,1,1,211
16187.0,295,31,6911.4400000000005,2,1,1,211
16188.0,67,44,981.8600000000001,2,2,2,222
16189.0,11,15,215.47999999999996,1,4,4,144
16190.0,6,40,215.08,2,4,4,244
16191.0,134,2,5180.52,1,1,1,111
16193.0,19,236,314.45,4,3,3,433
16198.0,14,75,400.6800000000001,3,4,3,343
16200.0,172,4,1068.87,1,1,2,112
16201.0,111,3,1863.4700000000003,1,1,1,111
16202.0,18,360,365.27,4,3,3,433
16203.0,35,58,592.8999999999999,3,3,3,333
16204.0,50,23,384.18,2,2,3,223
16205.0,96,30,751.03,2,2,2,222
16206.0,63,54,537.0600000000002,3,2,3,323
16207.0,19,25,394.38,2,3,3,233
16208.0,66,44,664.26,2,2,2,222
16209.0,46,88,2262.62,3,2,1,321
16210.0,122,1,21076.300000000003,1,1,1,111
16211.0,23,88,547.02,3,3,3,333
16212.0,41,19,690.3400000000001,2,3,2,232
16213.0,6,78,159.00000000000003,3,4,4,344
16214.0,44,170,1062.75,4,2,2,422
16215.0,14,80,242.35,3,4,4,344
16216.0,37,267,914.9300000000001,4,3,2,432
16217.0,15,235,304.25,4,4,4,444
16218.0,84,29,3084.68,2,2,1,221
16221.0,95,36,860.8600000000001,2,2,2,222
16222.0,122,318,773.5500000000002,4,1,2,412
16224.0,96,57,1295.3000000000002,3,2,2,322
16225.0,134,44,1096.3200000000002,2,1,2,212
16226.0,8,203,255.12000000000006,4,4,4,444
16227.0,6,225,314.22,4,4,3,443
16229.0,47,87,1010.6,3,2,2,322
16230.0,35,189,542.03,4,3,3,433
16232.0,37,43,990.88,2,3,2,232
16233.0,22,71,536.6800000000001,3,3,3,333
16235.0,45,40,857.31,2,2,2,222
16236.0,20,78,432.19999999999993,3,3,3,333
16239.0,19,56,414.19999999999993,3,3,3,333
16240.0,135,24,3718.8,2,1,1,211
16241.0,655,9,2590.31,1,1,1,111
16242.0,292,8,3579.8599999999997,1,1,1,111
16243.0,51,33,409.1,2,2,3,223
16244.0,91,211,1522.7500000000002,4,2,2,422
16245.0,90,23,1413.66,2,2,2,222
16247.0,16,170,114.56,4,4,4,444
16248.0,7,61,152.94000000000005,3,4,4,344
16249.0,69,52,1800.0700000000002,3,2,1,321
16250.0,24,261,389.44000000000005,4,3,3,433
16253.0,123,66,3683.86,3,1,1,311
16255.0,270,16,2619.9100000000003,1,1,1,111
16256.0,13,266,752.4300000000002,4,4,2,442
16257.0,2,176,46.95,4,4,4,444
16258.0,135,45,5203.51,2,1,1,211
16260.0,18,50,1035.45,2,3,2,232
16261.0,119,17,728.5400000000003,1,1,2,112
16265.0,258,9,5447.0,1,1,1,111
16266.0,61,73,861.8900000000002,3,2,2,322
16268.0,45,71,667.6500000000001,3,2,2,322
16270.0,54,353,1141.2400000000002,4,2,2,422
16271.0,129,15,1389.64,1,1,2,112
16272.0,25,116,411.7,3,3,3,333
16274.0,63,373,331.55,4,2,3,423
16275.0,33,196,559.87,4,3,3,433
16276.0,6,176,810.6000000000001,4,4,2,442
16278.0,23,100,566.3799999999999,3,3,3,333
16279.0,106,21,1502.78,2,1,2,212
16281.0,17,72,2062.0599999999995,3,4,1,341
16282.0,11,339,168.29999999999998,4,4,4,444
16283.0,165,5,1569.1100000000001,1,1,2,112
16284.0,103,31,812.6800000000001,2,1,2,212
16287.0,8,169,142.50000000000003,4,4,4,444
16292.0,17,121,302.25,3,4,4,344
16293.0,118,21,2248.99,2,1,1,211
16295.0,79,9,1328.5500000000002,1,2,2,122
16297.0,20,268,301.90000000000003,4,3,4,434
16298.0,27,22,598.2,2,3,3,233
16302.0,11,126,233.22000000000003,3,4,4,344
16303.0,162,25,5360.630000000001,2,1,1,211
16305.0,22,138,361.21999999999997,3,3,3,333
16306.0,41,213,632.27,4,3,3,433
16308.0,4,37,2560.0,2,4,1,241
16309.0,42,106,706.5699999999999,3,2,2,322
16311.0,37,17,616.2599999999999,1,3,3,133
16313.0,16,3,274.15000000000003,1,4,4,144
16315.0,14,330,226.36999999999998,4,4,4,444
16316.0,151,64,2938.9099999999994,3,1,1,311
16317.0,69,119,1341.65,3,2,2,322
16318.0,19,35,328.1500000000001,2,3,3,233
16319.0,3,217,404.40000000000003,4,4,3,443
16320.0,56,172,1038.46,4,2,2,422
16321.0,12,72,373.6500000000001,3,4,3,343
16322.0,37,1,326.75,1,3,3,133
16323.0,1,196,207.50000000000003,4,4,4,444
16324.0,111,128,408.59,3,1,3,313
16325.0,18,46,594.2400000000001,2,3,3,233
16326.0,300,5,3039.2200000000003,1,1,1,111
16327.0,316,14,3789.67,1,1,1,111
16330.0,39,17,251.91,1,3,4,134
16332.0,151,28,1582.8000000000002,2,1,2,212
16333.0,45,7,26626.8,1,2,1,121
16337.0,10,36,151.05,2,4,4,244
16338.0,11,157,214.79999999999998,4,4,4,444
16339.0,18,284,94.05000000000001,4,3,4,434
16340.0,141,107,534.31,3,1,3,313
16341.0,77,24,1971.8700000000001,2,2,1,221
16342.0,15,75,322.40999999999997,3,4,3,343
16343.0,43,16,328.5799999999999,1,2,3,123
16344.0,2,158,101.10000000000001,4,4,4,444
16345.0,37,44,565.46,2,3,3,233
16347.0,85,11,847.4500000000002,1,2,2,122
16348.0,221,32,1413.31,2,1,2,212
16349.0,9,290,53.49999999999999,4,4,4,444
16350.0,57,21,1116.47,2,2,2,222
16351.0,8,332,153.9,4,4,4,444
16352.0,28,17,494.44,1,3,3,133
16353.0,94,3,6675.710000000001,1,2,1,121
16354.0,39,63,395.8,3,3,3,333
16356.0,31,197,211.76999999999998,4,3,4,434
16357.0,34,33,658.8800000000001,2,3,3,233
16358.0,109,1,2027.5000000000002,1,1,1,111
16359.0,66,7,1750.9199999999998,1,2,1,121
16360.0,636,4,3450.4100000000003,1,1,1,111
16361.0,104,9,891.21,1,1,2,112
16362.0,77,32,709.9900000000001,2,2,2,222
16363.0,5,53,109.36000000000001,3,4,4,344
16364.0,52,11,705.7900000000002,1,2,2,122
16365.0,51,17,1540.4199999999998,1,2,2,122
16366.0,18,18,327.3,2,3,3,233
16367.0,127,37,800.67,2,1,2,212
16368.0,69,2,479.91,1,2,3,123
16369.0,115,18,1543.33,2,1,2,212
16370.0,221,82,1301.91,3,1,2,312
16372.0,92,33,355.72999999999996,2,2,3,223
16374.0,108,66,458.78000000000003,3,1,3,313
16376.0,122,8,974.9600000000003,1,1,2,112
16377.0,5,267,676.2,4,4,2,442
16378.0,23,247,362.95,4,3,3,433
16379.0,108,4,2157.4,1,1,1,111
16380.0,31,61,1743.15,3,3,1,331
16383.0,98,74,643.76,3,2,3,323
16384.0,33,89,584.5,3,3,3,333
16385.0,57,60,554.86,3,2,3,323
16386.0,81,28,302.57,2,2,4,224
16387.0,4,322,94.36,4,4,4,444
16389.0,34,53,1382.0700000000002,3,3,2,332
16392.0,43,269,217.88999999999996,4,2,4,424
16393.0,327,2,3040.96,1,1,1,111
16394.0,83,56,1555.3399999999997,3,2,2,322
16395.0,206,60,1482.0600000000002,3,1,2,312
16398.0,82,154,1705.8000000000002,4,2,1,421
16399.0,71,19,406.22,2,2,3,223
16400.0,29,94,303.92999999999995,3,3,4,334
16401.0,186,1,4098.32,1,1,1,111
16402.0,57,264,293.45,4,2,4,424
16403.0,10,312,177.5,4,4,4,444
16404.0,23,70,443.04999999999995,3,3,3,333
16405.0,5,302,167.25,4,4,4,444
16406.0,58,18,154.35000000000002,2,2,4,224
16407.0,168,12,2079.6800000000003,1,1,1,111
16409.0,231,36,2022.9800000000005,2,1,1,211
16411.0,44,19,211.69999999999996,2,2,4,224
16412.0,30,53,135.98999999999998,3,3,4,334
16413.0,31,56,262.2,3,3,4,334
16414.0,7,21,126.25000000000001,2,4,4,244
16415.0,47,44,200.26999999999992,2,2,4,224
16416.0,71,26,1051.4000000000003,2,2,2,222
16418.0,95,44,631.1200000000003,2,2,3,223
16419.0,50,112,958.7100000000002,3,2,2,322
16422.0,369,17,34684.4,1,1,1,111
16423.0,18,24,346.11999999999995,2,3,3,233
16424.0,5,191,133.56,4,4,4,444
16425.0,21,302,302.69999999999993,4,3,4,434
16426.0,353,2,1863.76,1,1,1,111
16427.0,9,263,241.06,4,4,4,444
